filename,caseName,ebn0Db,metric,rawValue,plottedValue,zeroHandlingPolicy
bch_200bit_rate_performance_comparison.png,BCH-S200,4.5,FER,0.5936,0.5936,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,4.7,FER,0.5068,0.5068,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,4.9,FER,0.4398,0.4398,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,5.1,FER,0.3576,0.3576,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,5.3,FER,0.3088,0.3088,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,5.5,FER,0.2426,0.2426,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,5.7,FER,0.1992,0.1992,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,5.9,FER,0.1618,0.1618,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,6.1,FER,0.1182,0.1182,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,6.3,FER,0.0854,0.0854,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,6.5,FER,0.0656,0.0656,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,6.7,FER,0.0414,0.0414,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,6.9,FER,0.03717472118959108,0.03717472118959108,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,7.1,FER,0.024603272235207283,0.024603272235207283,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,7.3,FER,0.017053206002728513,0.017053206002728513,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,7.5,FER,0.011385631333257429,0.011385631333257429,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,7.7,FER,0.008625894936599671,0.008625894936599671,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,7.9,FER,0.004400827355542842,0.004400827355542842,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,8.1,FER,0.00332,0.00332,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,8.3,FER,0.00226,0.00226,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-S200,8.5,FER,0.0014,0.0014,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,3.5,FER,0.5542,0.5542,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,3.7,FER,0.471,0.471,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,3.9,FER,0.3566,0.3566,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,4.1,FER,0.2622,0.2622,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,4.3,FER,0.1854,0.1854,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,4.5,FER,0.1302,0.1302,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,4.7,FER,0.0712,0.0712,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,4.9,FER,0.0414,0.0414,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,5.1,FER,0.021381227282446014,0.021381227282446014,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,5.3,FER,0.012215232394796311,0.012215232394796311,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,5.5,FER,0.005321838162901466,0.005321838162901466,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,5.7,FER,0.002,0.002,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,5.9,FER,0.00078,0.00078,NO_ZERO_OBSERVATIONS
bch_200bit_rate_performance_comparison.png,BCH-B200,6.0,FER,0.00044,0.00044,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,5.0,FER,0.515,0.515,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,5.2,FER,0.4228,0.4228,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,5.4,FER,0.3568,0.3568,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,5.6,FER,0.2994,0.2994,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,5.8,FER,0.2232,0.2232,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,6.0,FER,0.1776,0.1776,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,6.2,FER,0.1374,0.1374,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,6.4,FER,0.1022,0.1022,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,6.6,FER,0.0748,0.0748,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,6.8,FER,0.0576,0.0576,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,7.0,FER,0.0402,0.0402,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,7.2,FER,0.02496255616575137,0.02496255616575137,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,7.4,FER,0.016627868307283005,0.016627868307283005,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,7.6,FER,0.012337301832089321,0.012337301832089321,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,7.8,FER,0.008401243384020835,0.008401243384020835,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,8.0,FER,0.00556808374397951,0.00556808374397951,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,8.2,FER,0.00314,0.00314,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,8.4,FER,0.00204,0.00204,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,8.6,FER,0.00116,0.00116,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,8.8,FER,0.00072,0.00072,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-S300,9.0,FER,0.00046,0.00046,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,4.0,FER,0.3598,0.3598,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,4.2,FER,0.2424,0.2424,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,4.4,FER,0.148,0.148,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,4.6,FER,0.0862,0.0862,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,4.8,FER,0.0476,0.0476,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,5.0,FER,0.020876826722338204,0.020876826722338204,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,5.2,FER,0.008190343584913388,0.008190343584913388,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,5.4,FER,0.00318,0.00318,NO_ZERO_OBSERVATIONS
bch_300bit_rate_performance_comparison.png,BCH-B300,5.5,FER,0.00176,0.00176,NO_ZERO_OBSERVATIONS
bch_decode_time_comparison.png,BCH-S200,4.5,avgDecodeTimeUs,14.70147999999999,14.70147999999999,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,4.7,avgDecodeTimeUs,15.716319999999932,15.716319999999932,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,4.9,avgDecodeTimeUs,15.89738000000001,15.89738000000001,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,5.1,avgDecodeTimeUs,13.930540000000015,13.930540000000015,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,5.3,avgDecodeTimeUs,14.465299999999967,14.465299999999967,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,5.5,avgDecodeTimeUs,13.758560000000001,13.758560000000001,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,5.7,avgDecodeTimeUs,13.881620000000026,13.881620000000026,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,5.9,avgDecodeTimeUs,14.114459999999992,14.114459999999992,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,6.1,avgDecodeTimeUs,14.084680000000025,14.084680000000025,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,6.3,avgDecodeTimeUs,14.705999999999966,14.705999999999966,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,6.5,avgDecodeTimeUs,13.374119999999992,13.374119999999992,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,6.7,avgDecodeTimeUs,13.41919999999993,13.41919999999993,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,6.9,avgDecodeTimeUs,13.589368029739775,13.589368029739775,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,7.1,avgDecodeTimeUs,13.146844630335824,13.146844630335824,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,7.3,avgDecodeTimeUs,13.443954638472023,13.443954638472023,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,7.5,avgDecodeTimeUs,13.140845952408064,13.140845952408064,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,7.7,avgDecodeTimeUs,13.141443112222946,13.141443112222946,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,7.9,avgDecodeTimeUs,15.513345508955645,15.513345508955645,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,8.1,avgDecodeTimeUs,15.772884000000051,15.772884000000051,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,8.3,avgDecodeTimeUs,15.435189999999896,15.435189999999896,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S200,8.5,avgDecodeTimeUs,15.376423999999863,15.376423999999863,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,3.5,avgDecodeTimeUs,49.02721999999995,49.02721999999995,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,3.7,avgDecodeTimeUs,50.19068000000003,50.19068000000003,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,3.9,avgDecodeTimeUs,50.602340000000076,50.602340000000076,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,4.1,avgDecodeTimeUs,52.29001999999988,52.29001999999988,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,4.3,avgDecodeTimeUs,48.21223999999992,48.21223999999992,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,4.5,avgDecodeTimeUs,49.63322000000009,49.63322000000009,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,4.7,avgDecodeTimeUs,47.84535999999998,47.84535999999998,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,4.9,avgDecodeTimeUs,44.348739999999935,44.348739999999935,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,5.1,avgDecodeTimeUs,44.39778704297625,44.39778704297625,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,5.3,avgDecodeTimeUs,43.74611250229021,43.74611250229021,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,5.5,avgDecodeTimeUs,46.54754796306636,46.54754796306636,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,5.7,avgDecodeTimeUs,48.80857000000013,48.80857000000013,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,5.9,avgDecodeTimeUs,48.54762800000028,48.54762800000028,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B200,6.0,avgDecodeTimeUs,47.522343999999485,47.522343999999485,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,5.0,avgDecodeTimeUs,18.75077999999999,18.75077999999999,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,5.2,avgDecodeTimeUs,21.90666000000001,21.90666000000001,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,5.4,avgDecodeTimeUs,19.805919999999947,19.805919999999947,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,5.6,avgDecodeTimeUs,19.395899999999987,19.395899999999987,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,5.8,avgDecodeTimeUs,18.871220000000054,18.871220000000054,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,6.0,avgDecodeTimeUs,20.253779999999985,20.253779999999985,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,6.2,avgDecodeTimeUs,19.66242000000008,19.66242000000008,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,6.4,avgDecodeTimeUs,18.534860000000002,18.534860000000002,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,6.6,avgDecodeTimeUs,18.23217999999999,18.23217999999999,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,6.8,avgDecodeTimeUs,17.516700000000007,17.516700000000007,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,7.0,avgDecodeTimeUs,18.62234,18.62234,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,7.2,avgDecodeTimeUs,18.265589116325515,18.265589116325515,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,7.4,avgDecodeTimeUs,17.773744595942794,17.773744595942794,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,7.6,avgDecodeTimeUs,18.015020664980504,18.015020664980504,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,7.8,avgDecodeTimeUs,18.846521885238772,18.846521885238772,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,8.0,avgDecodeTimeUs,22.15994877362961,22.15994877362961,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,8.2,avgDecodeTimeUs,25.734598000000013,25.734598000000013,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,8.4,avgDecodeTimeUs,26.142934000000164,26.142934000000164,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,8.6,avgDecodeTimeUs,23.884217999999994,23.884217999999994,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,8.8,avgDecodeTimeUs,20.04102399999994,20.04102399999994,RAW_LINEAR
bch_decode_time_comparison.png,BCH-S300,9.0,avgDecodeTimeUs,21.271248000000092,21.271248000000092,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,4.0,avgDecodeTimeUs,154.68108000000058,154.68108000000058,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,4.2,avgDecodeTimeUs,161.75601999999992,161.75601999999992,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,4.4,avgDecodeTimeUs,135.6986999999998,135.6986999999998,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,4.6,avgDecodeTimeUs,126.25744000000017,126.25744000000017,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,4.8,avgDecodeTimeUs,126.19012000000023,126.19012000000023,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,5.0,avgDecodeTimeUs,116.77448851774514,116.77448851774514,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,5.2,avgDecodeTimeUs,128.12779393095488,128.12779393095488,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,5.4,avgDecodeTimeUs,128.10267600000034,128.10267600000034,RAW_LINEAR
bch_decode_time_comparison.png,BCH-B300,5.5,avgDecodeTimeUs,122.7008260000001,122.7008260000001,RAW_LINEAR
bch_complexity_comparison.png,BCH-S200,,value,19.0,19.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B200,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-S300,,value,28.0,28.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B300,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-S200,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B200,,value,12.0,12.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-S300,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B300,,value,20.0,20.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-S200,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B200,,value,12.0,12.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-S300,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B300,,value,20.0,20.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-S200,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B200,,value,255.0,255.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-S300,,value,0.0,0.0,MISSING_DIMENSION_SHOWN_AS_ZERO
bch_complexity_comparison.png,BCH-B300,,value,511.0,511.0,MISSING_DIMENSION_SHOWN_AS_ZERO
